,TCGA-D8-A73X,TCGA-BH-A6R8,TCGA-A2-A1G6,TCGA-D8-A1J9,TCGA-E2-A1LA,TCGA-EW-A1PH,TCGA-A8-A09W,TCGA-BH-A0GZ,TCGA-B6-A0I5,TCGA-E2-A14O,TCGA-E2-A1IF,TCGA-WT-AB44,TCGA-B6-A0RU,TCGA-A8-A09E,TCGA-BH-A0EB,TCGA-AO-A03T,TCGA-D8-A1JG,TCGA-S3-A6ZG,TCGA-BH-A42U,TCGA-D8-A1JA,TCGA-AR-A0TP,TCGA-LL-A5YN,TCGA-E9-A1NI,TCGA-E2-A159,TCGA-OL-A5D8,TCGA-E2-A14P,TCGA-BH-A0B2,TCGA-A7-A4SD,TCGA-AO-A125,TCGA-AO-A0J7,TCGA-A2-A0YH,TCGA-BH-A18K,TCGA-AR-A24S,TCGA-D8-A1XB,TCGA-E9-A245,TCGA-B6-A0I9,TCGA-D8-A27I,TCGA-BH-A42V,TCGA-A2-A0D0,TCGA-EW-A1OZ,TCGA-E2-A14R,TCGA-A2-A1FW,TCGA-AO-A12G,TCGA-AR-A24X,TCGA-BH-A0AZ,TCGA-E2-A1L7,TCGA-MS-A51U,TCGA-E2-A1IL,TCGA-A8-A083,TCGA-B6-A0X1,TCGA-AQ-A0Y5,TCGA-A8-A085,TCGA-BH-A0DQ,TCGA-A2-A0YM,TCGA-D8-A1JH,TCGA-A7-A6VX,TCGA-B6-A400,TCGA-D8-A27N,TCGA-B6-A0WV,TCGA-BH-A0BA,TCGA-A8-A07B,TCGA-AR-A24T,TCGA-C8-A275,TCGA-A2-A0SW,TCGA-GM-A2DK,TCGA-A8-A084,TCGA-AR-A1AK,TCGA-D8-A1JP,TCGA-E2-A107,TCGA-AR-A2LR,TCGA-AO-A1KQ,TCGA-E9-A5UP,TCGA-C8-A8HQ,TCGA-AR-A5QN,TCGA-A2-A0T2,TCGA-E2-A1LK
KCNIP1,0.1789782631588025,0.0513120655049806,0.6586015576399797,0.0993071290969533,0.346655140466333,0.5266280696945007,0.1398001660047238,0.070350352090657,0.46054816464339,0.0992066828664471,0.5274497508420977,0.1608502804375429,1.9906770151304491,0.1223043139194191,0.8288641130341567,0.51151280422933,0.1162280489369898,0.117792827440404,0.7366389330471361,0.0,1.139695690532932,0.6173228691304453,0.1147252187798517,0.1984177931693579,1.007070162993823,0.5076123973914034,0.6752951760753039,0.1275709626026939,0.463162594458797,0.0559878849049241,0.1183511199509166,0.2653409952215873,0.2775259361828697,0.1726596297665437,0.3894644687501296,0.131236650021728,1.2542487746485362,1.165213891323781,0.1821775336617535,0.1656031159916184,0.2851844192019975,0.3877547499647915,0.1414108682038062,0.3454136978747225,0.2634349894897094,0.3453778639509408,1.235630873503836,0.5213001576982113,0.0728572885844253,1.5282011737783183,0.1395224225813968,0.1575896611238103,0.3779090434958312,0.321870085427408,0.6488557290844552,0.2589408664635884,0.6180712779256076,0.4821840888420485,0.2838107114022476,0.7878007075908149,0.0,0.4871167951123122,0.1339614864922167,0.0366652693232024,0.7079708742836301,0.0987280202608344,0.8649238112275466,0.4913016642216376,0.0565787322887713,2.877434387232493,0.1363807235705972,0.0352816529641329,0.2752359264977638,0.797751075057561,0.1966291302436658,0.0871589544787531
RGS1,5.525261416355573,5.28381458613469,6.131937991601195,4.672507118331322,8.079866869124253,5.789296195663538,3.9288948404351665,4.133671069411482,4.556847350507482,5.750227513583431,4.668111393846729,7.446636194417024,4.204374927435805,4.879455456200128,6.719307404962848,6.279914157524912,5.058838267394543,7.005166318965009,6.981988770682948,5.315075735359546,4.200124407954495,5.935795176635343,6.705922423692718,7.535543866728278,6.613355436797571,6.344888066421943,6.973957767050695,7.884384775223781,6.167480427865641,5.553140591929519,7.176017307384404,6.269250799279356,7.988963064383454,6.182916719150243,4.477892719676886,3.524882332924648,7.151436936628743,6.6944917956836845,6.151902370421225,8.00520344670893,7.793065747201038,7.044598080509355,4.825447125540476,6.881822955389506,5.410500564746198,7.832267869548574,6.325107690318309,4.770436613567943,3.753373195493548,5.505767805059108,7.560757840055086,2.613127051523222,5.263642428661352,7.908057581289588,5.8807201518154,5.82429313952533,5.754163588985328,6.576413629425513,3.4937191082499104,7.9307309484011475,4.678345403647805,8.016174470014239,6.646788284467733,5.5258042653635195,7.009920703379973,3.304027237055569,7.510236462800621,4.810613530943599,6.760045029547757,6.426659086124403,7.0792027747996595,4.64721197313863,7.804948287674043,7.147670170385684,6.063347504486306,6.614848474998133
KBTBD11,1.1862853416403272,2.9070429767812023,1.934590012864755,1.4215971861748118,1.6356075276892617,2.374401214760158,2.5699401139603375,0.8848579996861436,1.181355558455219,1.3245929883074323,0.7095582826407045,1.3955511208360618,0.7694501551406807,1.668211502022802,0.7565878950398427,1.2484704762477905,2.7190414156464975,1.7443573941137254,1.1468803156402665,2.1247298972975677,2.6820887827562148,1.2343994684181214,1.0283170997891464,1.1378632705166487,1.1985385401497743,0.7378326984888864,1.127645355940856,0.3595230516915535,2.225323295814968,2.2082968495198565,1.391953975456086,0.9981679522856992,1.8606705900511036,2.2214147346850885,1.6185427114847046,0.1797491931092665,1.9236751501516272,2.0505686087043644,1.2073098912387477,1.3326578870510792,0.1068856981141043,2.861701885855419,1.757267909516725,2.450244585734993,3.0823194173804707,2.0364946356473124,1.4141462998732806,2.2743825328451335,1.3826221267917669,2.9337042378459364,1.244733617247403,1.4569302563951902,2.3077425726220033,2.3201885334238628,2.3880178415440456,0.9221355427825788,1.8040357557477704,1.978029638376599,1.7654052365452992,1.5135482844992054,2.15793402011148,3.8148687146544593,0.7063240920870245,0.917196880502128,2.761066712321883,0.8893084947486867,2.414549559089071,1.186215129160508,2.2026592166491015,2.277710712209796,0.8358217930252477,2.3790570300181444,1.268940639632197,2.107192695968971,3.280826938981469,2.4866369692691612
KIAA1199,3.4135390190963184,0.9767955244075136,1.1272948878062423,4.782186482036727,1.8632758336685225,2.5214860274025908,3.826849962809838,3.7658669367306814,1.834015994768823,0.7197614475696281,2.1801482701174755,3.259266685051723,1.2807479144331777,2.052980072166512,3.544152962186374,1.081986660716302,3.2230713418089527,3.1729446581285092,1.3568870508660311,5.9493469975847795,2.185678023572004,1.1308557379773725,3.0834330125159504,3.320735004544227,1.2557683664149673,0.8693197631713927,2.4586560231489933,4.701329084889174,0.5962467967246011,1.8253897868522568,2.9491354437414907,1.9498064670413395,5.304875262516403,4.57069050380138,1.5123575846220525,1.9165410844148811,1.6910628340948997,0.8617816051004716,0.5874190048532345,3.4514649948704874,1.2591232877683944,2.074309559134298,2.37548089812516,4.365717277489296,4.525295826236919,2.500519267476224,1.660435558304176,2.272692246308349,1.4085387370111944,2.59759216915165,5.155245126533856,5.005651886929497,3.7106868672794255,2.9043285405559547,3.68893220988205,2.8139017201387246,2.6732684289285302,5.2773903373312105,1.411882758395247,1.4938112562039014,3.46582940847663,2.6617952599938888,1.8603200785869176,4.6373243548132415,2.970278979983079,2.67434965194013,2.2329110424023333,4.267291244972391,0.5485476497339244,3.7491718023613383,2.553334373672104,1.096224767993636,3.561883270704985,1.6662704433960565,1.041998464934584,1.1601526892958558
GFRA1,6.431555643698716,5.432225594454618,5.936862149039289,0.8449033979390922,6.720605186761807,0.8500212176182484,7.257239346438621,7.016194137400897,3.9894246625765306,7.125109650402131,4.734294390747982,2.7516109278369436,3.0422753873697523,7.245551825948796,8.160839208983028,4.718967966932398,2.403938388785512,8.535891007881206,4.405032061360133,2.34573437825774,2.422296059178329,7.196029767266532,7.014186526040359,0.7933184544511852,8.815356752452415,1.030721977277452,7.908749012069069,2.556939971146357,7.5597195879868115,8.719512734865488,6.523533285481605,6.858989744030567,8.759475816834518,7.050017710804928,7.295089929246899,0.9665861432446315,6.697831541135774,6.482026682178808,0.2787219777180025,4.4889942364632205,0.0231139834611378,9.326835132539198,7.0841409004804285,5.481514001232747,2.9480272849290214,7.555734408039863,7.928256670943575,9.005778382951316,6.195609122000675,0.4226068051289206,0.8125487460668327,6.372006333420649,6.606575972601337,0.5713259461585747,7.248209632241364,6.528066000423342,0.5709720943752072,5.732300868332745,8.791261013236399,4.9721884155081915,0.8485765531116255,6.3023122640993074,4.230353867744958,5.5029409164855085,7.87007588901397,6.364669643452592,7.026031806844478,4.623724853966816,7.909321891671066,1.802315371207544,7.019503694965639,0.1286851938595439,3.972562339263346,5.448926020832992,0.151831528650613,0.0
ADAM23,1.475505028022065,0.5024553209294537,1.2747758017084336,1.68096632090145,0.5437435493446515,1.8711548223527863,1.5262872944005832,1.7894619526552478,0.6933906289214044,0.6286010229175026,1.5304799899644324,1.010386087088592,1.0851420629119326,0.5936037068760416,1.5035302886351016,0.8823979136924445,1.1255601541244336,0.940797611460936,1.1292509558583563,0.2697774428842626,0.6597427306837228,1.1238792762778589,1.5854417521190105,1.2244539268978043,0.9509188719463104,0.8764154043646784,2.1408767341907,0.7550821232570751,0.0417101602861977,0.6340486436643004,1.2814960827544355,1.48667570754971,1.872879014561959,2.0289077705302407,1.2264819560714408,0.8875895354317126,2.439363877959783,1.6682214270593965,0.093621532372743,0.9049576591672848,0.5764162432673947,1.1496241085404602,1.326641518846274,1.7374954294285,2.43317202104165,1.0193324106374122,2.021291481945772,1.6757121454135877,0.1006347183734232,1.9437660158540937,1.9113718090913008,1.2561040037686697,2.332698662385808,1.5246535391386442,2.42132554332767,1.3167301913033265,0.7131516125620098,1.4566924738105176,1.1876985141325729,1.5976084216893134,1.3714546584478458,2.3951710672600024,1.8886773269458268,1.284541350736624,1.4325315710885826,1.3209461025147478,1.678693257792461,1.365328726233086,0.6524174303602486,4.072155222806848,0.7133029714952623,0.048975115379479,1.1370548782301142,1.898850281989993,0.4779571323009624,0.8155960195175767
C8G,1.1898938473839116,2.1739337560880245,0.699223656418917,0.2299878437829746,1.030689391976621,0.7228039082227169,0.799373439710184,1.222288765253073,1.0139105445249137,1.055907888693315,1.6512078897914304,2.377257696019904,0.513454145224336,1.2918177842806218,0.4021142086724324,1.30254567742589,1.9135272063660136,1.162197213610294,1.6073342837713422,0.2753942928405237,0.8014801632465616,2.3043670130334473,1.2254406550178616,0.7347327021404033,1.861093436227996,0.5166494628995445,1.2242644481303455,3.0830831703716917,1.807086262844528,0.6114958538202486,0.8298960429214852,1.0547672512937292,0.45853019672276,1.1085435174267977,0.869306069652016,1.1681450558376658,1.0434034210690075,1.6405475918955676,1.9944173199624449,0.7435510971125613,1.8911682360598625,0.5347742750062188,0.6317903016248992,0.5773086834586441,0.7381820206195097,1.6045045907812816,2.201277463340288,1.435746588847949,1.64875880475185,1.823278599658968,0.9157598285936088,0.4697923002436707,1.1833185188576771,1.3174201991195635,0.7014055127146734,1.7331287681741765,1.1604966629492133,0.8440725890939133,0.4611381583307378,1.0564734244955996,1.4854775949485914,0.7805299090358321,1.1754353421176915,1.2469634068270432,1.1641281373355108,1.5869460798228865,0.904118477395328,1.3483767489523888,1.3239835913286957,1.3405019813258647,1.980239013505142,1.6877759547995577,2.14712395224687,1.5704181177305487,1.6437776992345523,1.707343862287779
RAB27B,5.366341166152579,4.265514560887889,5.291941727905496,6.33996376182812,3.973127282214578,3.347735316553013,4.486530949942645,5.21217564286677,2.880250391602802,3.1896560494551713,3.839402121236522,3.24461126286302,3.812340579666152,4.324691255881267,6.17150242837378,3.746477703263355,4.938807450827989,5.618206918394922,3.4666979313904,5.1597481375022385,4.544403028807332,2.9682448509546635,4.469259325018654,4.285007788509475,3.784733203716444,4.8777498456645825,3.95328335150723,2.37666311988002,4.677302509562891,3.7859581029116858,5.149087139662161,4.196732140539188,3.894227969709155,7.448783860757476,4.513927067143887,6.010990386593905,5.334482639542509,4.055514453741247,0.8197033460084996,4.248894407129713,2.7524408175887483,6.157938666396131,4.574162283942155,5.674636184916374,2.856862881852722,5.001195290752375,4.50971054872821,6.363727384322851,4.839256100682051,3.4793645593086233,5.125407834262933,5.35985564415376,3.5764669893143246,3.0821939293099794,5.6646329744137445,3.9369788909372585,2.431251484013234,5.715119236514782,5.720076153998306,5.879151893367238,5.479884448921045,5.9667149527002366,4.6757542205960165,5.23040275615474,3.907766941459938,5.853012158629532,3.856489247574264,5.171180873740388,4.695411118553229,1.687335449232469,3.74728534818064,4.124100583271671,4.679818328750766,5.141673846901726,2.8177326135080993,2.3000814999558936
SLIT1,0.3058560115620479,0.1272996982506441,0.1569581260501404,0.3112657175480369,0.1095778695903816,0.3239075163484691,0.1405601628820176,0.1814435222247425,0.025451440785798,0.0340233482503921,0.154443271266595,0.0449279680394176,0.1987628954231217,0.2650536276212955,0.2788989564600294,0.726589136180186,0.2821461418922001,0.2762528934226365,0.1520996009846656,0.1283327609490117,0.0902363807664122,0.2521240086743146,0.1518432887345223,0.2805449849806843,0.12170180315297,0.1851090382993766,0.1910776081153981,0.3572784918814574,0.0636719341146994,0.1175609326761375,0.2004218161936755,0.217178243235883,0.2400123225203956,0.3954879276714843,4.279934780940038,0.1536452135468531,0.3379965116536556,0.4628942240922648,0.2330626223167881,0.3557028456877791,0.1849436350784388,6.173754402387432,0.5168770289182029,0.0514061958168315,0.3809669455327466,0.3675522978394465,0.2824770838659344,0.2272518910980891,0.3058609505413991,0.6255215310187584,0.5595756267060004,0.2598292069459922,0.2957787315372599,0.4770435985800975,0.4139339398497887,0.5473021662143169,0.1317500419871576,0.272903531067769,0.0703568796632198,0.6525085428641793,0.384286404330351,0.2611371736429114,0.1545574486309132,0.2549440982770791,1.327390163572253,0.1474904136981839,0.3968238289525336,0.4491986042640135,0.05317125660509,0.7256048003822959,0.0838273473110046,0.5441146776519882,0.1340475127487776,0.2959948247499577,0.0861552168603875,0.1702623214997111
SH3GL2,0.5151033750371501,0.0401633140932364,0.3977320736284582,0.0627406276254238,0.297976696058537,0.6346738257937579,0.0833859189512892,0.2330673452278081,1.3420224470869178,0.169769925189211,0.1499083723289027,0.0,1.866062516596409,0.0489203467345491,0.2885808056892464,0.073667309617914,2.18026204404546,0.5825403561726883,0.1724734544216164,0.0193789490023951,0.4417348901731543,0.1428629361753403,0.0902222672565712,2.6066703290801576,0.0,0.0730176046862004,0.515626913076858,0.1943007275603785,0.091654143339371,0.0652682292005843,0.180551770256252,0.2304232196128406,0.0427421172741829,0.1363564290213504,0.4462013133645199,0.0212669952528178,0.1736639462400039,0.1091052535183357,0.0214680986469112,0.0945620761319669,0.0270618956053792,0.0229403928501467,0.1743710647588651,0.2443436964552113,0.0278968416279797,2.7925356765017413,0.2027732934415453,0.2099242650095072,0.2326696140961537,2.5600158755455613,1.2006249852532584,0.0,0.3027394187296674,1.445712068813423,0.264566962680137,0.9973777450707576,0.6005374085226234,0.1991055298047783,0.0345195900221324,0.0517784842845294,0.1072320914399958,0.136048875193231,0.6025693401500868,0.0,0.0799657440317342,0.1511437988705661,0.4648650497263607,1.430087101274199,0.0872862788187548,0.7078679946487901,0.345461017681286,0.3882928114762584,0.3927256103666683,0.9419670709038882,0.1555533069007593,0.0684042928853096
SDC4,8.644759206729978,9.260154787023462,8.694468212443025,8.042826394781494,8.758756066667857,6.952814846032676,8.62765374461599,8.053028567083212,7.602997747422394,7.332626461213574,8.317890991196425,8.693471387088627,7.760266729152994,7.925436980010252,8.44198840334734,8.753392631970911,8.254181433407524,8.66758680541176,8.357507620717753,7.65473243873618,7.876745920405108,7.995985311213024,8.187214710765739,8.042923954794306,7.978530940222463,9.481704708156553,7.573354113522025,8.001519976181218,8.09065219222795,9.53972414097592,8.027861838094783,8.338902116968972,7.814672728217286,7.745011316915231,7.249736550348571,8.60487096109424,8.277587056213035,8.170628684347179,7.888691635117204,8.200310240851548,7.849973635238251,10.39748163549018,8.945973843659202,7.917832806319163,7.896390349694677,8.139565010318616,9.008338862524123,8.617885894561686,9.3069147328659,7.44496304404134,7.371229089734874,9.463351570626456,8.313018426854434,8.166417562910326,8.820962936855945,7.7499839302051,7.522906863828518,7.098449024517164,9.314625407756358,9.652089327181484,7.7836924952750195,8.919798870081875,7.622742066064013,8.305105478726821,10.446473110186677,8.478862108985421,8.161735446358415,8.294995493022359,8.050710551156165,7.6254949260185665,8.702251734372522,7.511116901657168,8.21509153634578,8.625786942031661,7.01380083899953,8.873528168097854
PLEK,4.121113983059307,4.233301921269134,4.136518727314963,4.4831072641973355,5.699845639899778,3.748742010698688,4.558095263882858,3.272757539777657,3.156888916544675,3.62461978376056,3.396594392761338,2.9475758303764064,3.59191230546233,3.3133225077406085,5.509851251240574,4.094703059731241,5.8156870958284275,4.752208359775206,4.337282231544431,4.500007087839964,2.70381235115052,5.334947139105677,3.494093105794995,5.774486023902101,3.974850340184189,4.637218241136495,5.759285958777831,4.723547096492669,2.1127639376666485,2.9502125824734624,5.95426111310802,3.363371942999185,6.772973643613758,3.637960502782518,3.0212472300279063,4.008950433850268,5.360804170939555,4.255278662977382,3.3972690820686697,4.123687733326688,4.990492555926962,3.7144705914771934,4.056351049661739,4.267402059540933,3.721957449607294,5.661118532102269,4.2512208577073665,3.7639082822157137,3.1060433837790256,4.851555379975064,4.2803782380633875,2.1233860897574672,4.2826016582803605,5.351717228636565,5.22743710569881,4.000946619792493,5.089536656413295,5.29632166027265,2.220246497639345,4.03995381500013,4.185592039663316,4.875092675398253,5.810627358135642,5.429567959023153,4.267724636654871,3.3113871147272342,6.102595300338576,4.623179836250556,3.3634192776645717,4.8492095223389216,4.277451422437698,3.462794476217739,5.011323921240864,3.731213257021074,3.6380655771594257,3.688175230687194
LIX1,0.0502013042302102,0.0139361122079402,0.1115966300668612,0.1164387926924741,0.017402863949127,1.158614658137387,0.0388273457095921,0.2150706711412111,0.0,0.0,0.030709195220302,0.0,1.3423512793387926,0.0668625681670145,0.0714318597619075,0.0172217084170657,0.0758477582307924,0.0485300386366637,0.0114080643050296,0.2001168912813154,0.2338440671471039,0.1157165520308152,0.0626445667006109,0.0162014581243961,0.0385374294508494,0.0339341886146821,0.3596618788078933,0.0697994069366378,0.0,0.0152240485803097,0.0487656125019546,0.0611619140830942,0.0868307954684202,0.1179711218705336,0.1800601903431367,0.1132970800785315,0.0279299311327417,0.0384523414203825,0.0147972805924245,0.0397705276250486,0.0909958823572019,0.0923872094971721,0.0,0.051387100231719,0.1471938344119616,0.0457617240538383,0.072980985599418,0.0756753712908369,0.0524577538939091,0.0787836411773342,0.1204969098042868,0.1483496066733343,0.019175375082931,0.2827221434983747,0.1870224384124102,0.09204811308078,3.5971264075998777,0.0524241328236858,0.0930327361929007,0.0879003807506603,0.510440475642171,0.0323383364673612,0.0371510155654234,0.0585291856279146,0.0734866960368732,0.0537739063246857,0.0,0.8166923552901144,0.0605872269852917,6.780142437697682,0.0378450105006695,0.0746368075920798,0.0147057764592425,0.0142090392723249,0.0160460969381995,0.4336047086415703
FAM150B,1.1630063988222104,0.0773623607062525,2.7382655527489663,0.1485013180664478,0.5337416092710514,6.733498438141087,0.0,0.204215361995585,0.1822187451703497,0.0,1.265514592539392,0.5641661628993059,4.092207176716182,0.0477500527635854,0.2650157364938718,1.434994334985518,0.1064659556254296,0.1756024287821027,1.7410775076614498,0.2120467802372222,2.986212094256492,0.5596949876984694,0.1163020707161887,0.6860533675649937,0.1067776565326431,0.6544871597153913,0.2745102426355378,0.6000460990507754,0.0454402045059167,0.4126500440918771,0.0909041691736247,0.2061513248047528,0.3380495353203839,0.3675330468862414,0.689714480286503,0.1952112268442401,1.5428659761923582,1.121199356464964,2.09642892627386,0.1101126414915688,0.5294568892815594,0.1700619660723209,0.1703710006750027,0.0723764615491016,0.686700167013275,0.8297150564903123,1.590845768630081,0.2051650333974463,0.1094383051515255,1.2829807866127585,0.4549918157325617,0.1214198971627034,0.1556235481737608,1.8955059271857189,0.4779473206230371,0.2472582179243749,2.0218700502894693,0.2433834839761611,0.0666107626109789,0.9727932887928352,0.2937815992901005,0.7988623917336394,0.4280687765204495,0.1602589074555512,0.5674734249984099,0.3235980754708103,1.2664414742561565,0.4358724975432756,0.0432416777754861,6.267441183178479,0.2942718190318742,0.2024694221994024,0.3353155583786281,0.8141931939339091,0.0450754081618132,0.8139398644112793
MYO1A,0.1402477174305522,0.0881005703380675,0.0869344917737472,0.3664450698563692,0.126775111575806,0.0930549942351547,0.0624548756261859,0.1951564136903395,0.1240237048169686,0.3310393717362627,0.0815494605130328,0.095419189444982,0.1569772178483801,0.0365308842716948,0.2198905230709013,0.055129298953816,0.2912860721661844,0.3321920755029328,0.1747313486128899,0.1249804942833758,0.0713988174370636,0.1584597887758738,0.2338111050657332,0.181822539133889,0.3205454968351592,0.2231337069688446,0.3252510594566909,0.8653800756470817,0.1502086134680926,0.1266557890385283,0.2154649556049412,0.1291458562457484,0.1816067189337852,0.288190718843047,0.5529828089949498,0.1366831426333853,0.251231877038518,0.1081980215219969,0.0318096494733503,0.1903352411750558,0.0981406842436239,0.2803775236269544,0.0998230011568568,0.0824421808376329,0.1771585088840117,0.143441615804107,0.1774782285150348,0.1336256913877809,0.1376271683403487,0.3135288570721191,0.2346185817685143,0.1047080504918556,0.1007544931612683,0.1668553308263843,0.2382786675732258,0.245138571339966,0.3059437644706942,0.2869564708966894,0.051038008778536,0.1310556135071382,0.040801462823551,0.2583088832563177,0.1419762198277806,0.21926865936382,0.0984550045273206,0.0768985128664001,0.3252993197558462,0.3047452631384023,0.1125721214815551,0.1206324420984467,0.264435951736498,0.2468060631760526,0.4727100732603638,0.1743017497665598,0.0846956284940307,0.05116728330603
BCAT1,2.6930021513290856,1.3723315097994953,1.6666615669170457,3.7475268761075937,2.6238739575974934,3.3979591631498844,2.714949573818006,2.4024850184440996,1.3842032864066638,1.7346808993053442,2.2596442261920324,2.3656330446888387,2.407933375294205,1.5743599109453228,3.0052260212564765,0.9773812083280272,3.386436306792929,1.9836100351510448,0.8410972849101117,3.7682105994342407,2.7879301829850416,0.9997078465659184,2.9322861661625303,3.79755985301386,1.1424974296585757,1.322040904593029,2.9093828631983794,3.3134095392642102,1.3765804381185986,1.6162154003182758,3.935482999128141,2.990227389047596,4.851642407027138,3.3757407867262317,1.140969794591744,2.156453032450534,2.664929594371533,1.294486562589538,2.7019062292824394,2.6680825970146818,2.619825156694312,2.1301369206889498,2.1504898786011335,2.782266496357882,3.3836547194940017,2.257487156953799,2.111353070099412,2.2573279836481697,1.3813676882728874,2.6448204633128056,4.646465214528452,2.8793950889225597,3.1469412209757865,3.890234111509059,3.3232325924297745,2.777639855502441,2.627657614690683,3.6531076813034855,1.6349508630662115,1.6302589174135511,4.6234368129947,3.2563344057751955,2.87197309836342,3.2168854513075953,2.341764605315962,2.9959450979032995,2.271131794556633,2.974320104774098,0.8130958696873526,5.254119161716503,1.9700131845431408,1.5308937870337664,2.8941630627405237,1.894595628015873,2.0499713000814923,1.8673874115742288
CERS4,7.057369115942992,7.22697025850699,6.79965474398677,3.9824201781963926,7.346183955190069,5.676446751096479,7.22884282860192,5.700675627763682,5.6089186168761485,8.027587097113681,6.229210317600762,6.687101077119056,5.767984133039938,8.158775406358167,7.336292225145669,7.051324417286979,7.557139696241905,8.092625942386972,7.000153621568316,4.492684105096673,5.163950926854326,7.883747785362408,7.15028205179923,5.1966315961439005,7.639797616892868,7.198045492257796,7.243482029896379,4.315706118090662,6.865447590489932,8.041215683306815,7.000800164406411,6.249611442929387,5.895277560406882,6.733708336275381,6.969481792028212,7.620254215567031,6.86298753141558,7.2488225508232045,4.889784708328008,4.957941378785846,5.658002551647237,8.545164973020393,8.00686090430905,7.297941233230518,6.556480164886014,7.076156445884273,6.143047066619357,8.257801550980012,7.887141938229664,4.612296988299822,3.815808434876897,8.654274583612988,7.154764362100983,4.766215257185223,7.966253148285284,7.734454718307114,4.849530967224179,7.40709694220053,7.78700130779598,7.900973920696884,4.905801289523437,7.708908523627322,6.031856648291307,5.807108567456542,7.151565098793807,6.792301174133507,6.736837011366243,7.624412701543581,7.454765791986582,5.0853110988924515,6.08382868873672,7.485766363973504,2.6766660535171387,7.436032648479527,6.4813318162847695,4.576952480043212
DNAJC22,3.868751873432548,3.774819290024084,3.1949480557138,4.720777067043154,2.3683235442672506,2.0197366220658672,3.554625889192786,2.926589141817153,2.4476899714041975,4.16404668112995,2.9190216429947577,2.3559715612746936,2.742885217365732,3.1293996966248585,3.7381165479793097,1.3439250441665107,6.8567757634511715,4.90186964184543,2.7963913700350966,4.2670610046799835,3.674448040994097,2.1937278378282374,2.691620116412591,3.8170492787813584,2.757161439339975,4.567569945422121,3.935434892243728,2.242239201478737,4.080226458224628,5.7580050771065565,3.290378332547277,2.8817747510493064,5.053763955519825,5.243805831774659,0.6240469784936081,3.3970886615650957,2.210723431364682,3.101898255535087,2.310971959139675,0.5511789864836779,0.3270611251413466,1.8892328443259097,2.93848836335521,4.7112078241958315,3.6590432224269622,4.424141182820685,5.103768729858114,5.42688759419393,2.750348155633232,1.972649617832798,2.7639367031657307,3.78651205800287,5.016880340190726,3.597230670677801,4.116793972795115,3.815053097085878,2.77420118722366,1.5501323180724038,4.828208837503532,4.743136052528815,6.652492150686426,3.704245236663174,4.836167627020522,5.34291298041528,2.682123819994322,5.012548981562872,3.782187083841588,3.021252136191394,4.422343919096313,1.7578284598005338,5.186117707435048,2.2643886937793236,5.591142678836732,3.944754599586176,0.2851819183708106,0.5210640123488056
SLC6A12,0.7517995430990814,1.7593323518311617,0.8870046783149973,1.1613480530307596,1.0045059300938084,1.2163165619948753,0.9762983959228784,0.279925023764393,0.8430849125708814,0.505296826847178,0.6796846033371036,0.3005856616804589,0.5693259335013449,0.5124767558811804,1.101649154140533,1.8872282419136823,1.3833791490994995,1.097075182824094,0.4736415212019335,0.8839326427719761,0.3309263673527079,0.7882878427343871,0.9603531901450624,1.4468557320334547,0.8995111870931644,0.7049338318877155,1.0750294022837583,1.5757152194719797,0.3705989406355397,0.5831258818288095,2.795281829013795,0.5929512924620485,1.6780767267258887,1.496517026521024,0.8320262352153254,1.0361836856612807,1.2129875855390568,0.5268134930013479,0.454983570417617,0.9139533240536702,3.8281273739679302,0.5265110677683028,0.4824983265009891,0.4071006070209084,0.7747526659732651,1.8119867093275777,0.7431818253446161,0.7186138624037837,0.3322204354934051,3.370877789973292,1.5486094468555014,3.279388036692807,1.0491624564677182,1.3416937522807049,1.1120244415899077,1.5403554800816386,1.5940327820002314,1.2879315582474875,0.2824568638285676,0.3798906351154991,0.906597034114467,0.9558992264432884,1.4799564977506223,1.1728981436308052,0.5427885089096275,0.4373248428350136,0.8458250369821553,1.3162312762587922,0.425218343497564,1.6072484195887191,0.9579985635941864,0.6870496435766285,6.630561705600323,0.5111327914738805,0.5218063906316035,1.6937361638987534
